Episode,BaseStation,ASM_Mode,Throughput_UL,Throughput_DL,Power,Latency_UL,Latency_DL,Cell_Load
4569,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4570,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4570,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4571,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4571,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4572,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4572,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4573,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4573,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4574,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4574,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4575,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4575,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4576,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4576,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4577,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4577,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4578,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4578,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4579,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4579,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4580,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4580,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4581,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4581,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4582,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4582,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4583,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4583,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4584,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4584,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4585,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4585,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4586,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4586,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4587,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4587,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4588,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4588,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4589,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4589,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4590,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4590,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4591,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4591,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4592,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4592,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4593,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4593,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4594,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4594,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4595,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4595,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4596,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4596,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4597,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4597,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4598,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4598,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4599,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4599,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4600,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4600,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4601,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4601,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4602,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4602,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4603,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4603,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4604,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4604,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4605,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4605,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4606,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4606,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4607,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4607,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4608,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4608,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4609,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4609,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4610,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4610,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4611,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4611,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4612,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4612,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4613,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4613,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4614,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4614,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4615,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4615,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4616,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4616,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4617,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4617,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4618,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4618,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4619,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4619,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4620,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4620,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4621,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4621,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4622,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4622,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4623,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4623,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4624,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4624,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4625,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4625,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4626,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4626,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4627,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4627,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4628,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4628,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4629,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4629,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4630,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4630,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4631,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4631,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4632,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4632,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4633,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4633,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4634,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4634,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4635,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4635,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4636,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4636,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4637,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4637,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4638,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4638,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4639,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4639,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4640,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4640,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4641,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4641,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4642,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4642,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4643,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4643,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4644,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4644,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4645,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4645,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4646,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4646,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4647,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4647,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4648,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4648,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4649,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4649,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4650,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4650,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4651,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4651,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4652,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4652,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4653,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4653,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4654,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4654,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4655,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4655,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4656,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4656,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4657,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4657,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4658,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4658,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4659,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4659,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4660,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4660,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4661,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4661,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4662,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4662,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4663,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4663,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4664,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4664,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4665,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4665,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4666,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4666,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4667,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4667,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4668,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4668,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4669,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4669,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4670,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4670,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4671,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4671,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4672,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4672,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4673,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4673,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4674,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4674,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4675,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4675,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4676,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4676,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4677,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4677,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4678,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4678,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4679,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4679,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4680,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4680,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4681,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4681,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4682,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4682,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4683,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4683,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4684,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4684,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4685,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4685,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4686,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4686,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4687,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4687,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4688,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4688,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4689,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4689,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4690,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4690,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4691,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4691,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4692,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4692,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4693,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4693,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4694,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4694,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4695,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4695,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4696,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4696,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4697,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4697,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4698,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4698,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4699,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4699,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4700,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4700,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4701,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4701,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4702,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4702,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4703,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4703,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4704,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4704,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4705,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4705,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4706,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4706,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4707,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4707,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4708,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4708,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4709,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4709,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4710,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4710,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4711,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4711,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4712,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4712,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4713,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4713,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4714,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4714,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4715,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4715,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4716,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4716,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4717,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4717,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4718,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4718,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4719,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4719,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4720,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4720,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4721,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4721,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4722,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4722,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4723,0,0,68.18181818181819,90.90909090909092,10.0,24.0,24.0,10
4723,1,0,68.18181818181819,90.90909090909092,10.0,24.0,24.0,10
4724,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4724,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4725,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4725,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4726,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4726,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4727,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4727,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4728,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4728,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4729,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4729,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4730,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4730,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4731,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4731,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4732,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4732,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4733,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4733,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4734,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4734,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
4735,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
